customer_id,num_orders,spent_amount,installments,age,potential
CUST00615,6,2897.45,8,61,MEDIUM
CUST00616,6,3918.61,4,55,MEDIUM
CUST00617,8,7121.96,10,52,MEDIUM
CUST00618,11,7218.36,23,46,MEDIUM
CUST00619,9,3263.74,2,21,MEDIUM
CUST00620,6,4555.73,14,34,MEDIUM
CUST00621,10,6723.08,23,66,MEDIUM
CUST00622,17,9951.97,11,57,HIGH
CUST00623,11,8075.02,4,27,HIGH
CUST00624,4,2178.93,16,40,LOW
CUST00625,1,6907.37,6,68,MEDIUM
CUST00626,1,6642.64,4,52,MEDIUM
CUST00627,13,8515.71,21,57,HIGH
CUST00628,13,1518.51,9,33,LOW
CUST00629,12,6218.2,19,39,MEDIUM
CUST00630,4,2376.84,3,45,LOW
CUST00631,14,6725.75,3,45,MEDIUM
CUST00632,17,4641.03,1,58,MEDIUM
CUST00633,18,4228.28,3,40,MEDIUM
CUST00634,18,9156.45,2,24,HIGH
CUST00635,19,4754.34,23,29,MEDIUM
CUST00636,12,2079.33,13,25,LOW
CUST00637,1,3215.17,13,38,MEDIUM
CUST00638,6,8435.17,1,60,HIGH
CUST00639,4,8733.77,14,63,HIGH
CUST00640,9,4069.59,21,31,MEDIUM
CUST00641,1,8290.12,15,41,HIGH
CUST00642,17,9982.04,10,69,HIGH
CUST00643,5,3741.51,3,38,MEDIUM
CUST00644,15,5686.88,2,69,MEDIUM
CUST00645,3,8304.67,22,42,HIGH
CUST00646,19,888.79,7,62,LOW
CUST00647,6,1632.06,20,29,LOW
CUST00648,6,2169.71,16,37,LOW
CUST00649,10,1230.98,15,35,LOW
CUST00650,7,2063.94,5,41,LOW
CUST00651,14,4385.3,12,20,MEDIUM
CUST00652,1,7007.8,16,63,MEDIUM
CUST00653,6,5492.53,23,24,MEDIUM
CUST00654,8,7436.52,14,29,MEDIUM
CUST00655,9,5951.05,22,48,MEDIUM
CUST00656,19,7990,23,56,HIGH
CUST00657,17,7569.49,3,66,HIGH
CUST00658,12,6760.46,10,36,MEDIUM
CUST00659,4,9749.92,14,56,HIGH
CUST00660,14,8668.96,15,47,HIGH
CUST00661,15,9477.8,5,19,HIGH
CUST00662,11,5996.38,19,32,MEDIUM
CUST00663,14,2941.47,17,44,MEDIUM
CUST00664,3,4702.06,11,62,MEDIUM
CUST00665,16,4428.6,9,51,MEDIUM
CUST00666,12,2661.57,15,67,MEDIUM
CUST00667,5,9653.2,13,30,HIGH
CUST00668,1,5817.25,13,23,MEDIUM
CUST00669,10,6513.03,7,35,MEDIUM
CUST00670,5,8549.72,11,19,HIGH
CUST00671,8,1163.56,17,58,LOW
CUST00672,11,3681.04,6,18,MEDIUM
CUST00673,17,974.63,22,65,LOW
CUST00674,10,627.66,21,33,LOW
CUST00675,12,6796.47,1,57,MEDIUM
CUST00676,19,8791.75,12,47,HIGH
CUST00677,1,5761.35,5,68,MEDIUM
CUST00678,18,2417.54,10,56,LOW
CUST00679,3,7887.75,6,33,HIGH
CUST00680,2,2858.35,2,28,MEDIUM
CUST00681,16,9566.85,3,61,HIGH
CUST00682,9,5698.29,17,48,MEDIUM
CUST00683,7,1153.84,10,33,LOW
CUST00684,5,1159.56,4,39,LOW
CUST00685,16,6121.13,14,57,MEDIUM
CUST00686,12,4826.06,5,34,MEDIUM
CUST00687,7,145.8,23,50,LOW
CUST00688,8,5022.65,3,44,MEDIUM
CUST00689,3,1873.54,10,25,LOW
CUST00690,8,3271.67,17,58,MEDIUM
CUST00691,1,3134.36,1,64,MEDIUM
CUST00692,10,9110.92,1,46,HIGH
CUST00693,3,4344.07,11,28,MEDIUM
CUST00694,4,8958.98,8,41,HIGH
CUST00695,13,2272.49,14,39,LOW
CUST00696,5,6758.44,7,62,MEDIUM
CUST00697,16,9865.64,2,28,HIGH
CUST00698,3,2636.49,9,30,MEDIUM
CUST00699,18,1241.44,11,47,LOW
CUST00700,17,9611.49,15,59,HIGH
CUST00701,11,9206.27,2,29,HIGH
CUST00702,1,3460.95,23,28,MEDIUM
CUST00703,14,803.49,17,52,LOW
CUST00704,7,9686.25,10,64,HIGH
CUST00705,18,4208.76,4,63,MEDIUM
CUST00706,13,9056.23,19,65,HIGH
CUST00707,12,3774.51,6,39,MEDIUM
CUST00708,4,3989.75,7,27,MEDIUM
CUST00709,18,2604.74,19,45,MEDIUM
CUST00710,2,9513.6,17,20,HIGH
CUST00711,4,7554.24,10,36,HIGH
CUST00712,19,226.54,23,47,LOW
CUST00713,14,4143.07,22,30,MEDIUM
CUST00714,14,1303.14,15,51,LOW
CUST00715,16,9794.9,11,52,HIGH
CUST00716,17,2896.15,22,58,MEDIUM
CUST00717,11,4935.18,21,42,MEDIUM
CUST00718,8,1914.92,9,18,LOW
CUST00719,19,2399.5,14,58,LOW
CUST00720,9,5431.06,10,18,MEDIUM
CUST00721,14,9393.89,1,46,HIGH
CUST00722,19,349.77,21,20,LOW
CUST00723,1,1976.72,20,66,LOW
CUST00724,6,2630.29,22,19,MEDIUM
CUST00725,12,4272.88,6,65,MEDIUM
CUST00726,11,8264.69,2,68,HIGH
CUST00727,15,2907.29,2,27,MEDIUM
CUST00728,15,7409.12,4,57,MEDIUM
CUST00729,6,4704.63,1,53,MEDIUM
CUST00730,13,8139.19,16,22,HIGH
CUST00731,7,3849.72,3,34,MEDIUM
CUST00732,6,4221.29,5,18,MEDIUM
CUST00733,2,9776.59,13,53,HIGH
CUST00734,14,8455.46,6,62,HIGH
CUST00735,13,1984.42,17,26,LOW
CUST00736,16,8052.54,2,38,HIGH
CUST00737,7,7301.85,4,63,MEDIUM
CUST00738,10,2403.13,6,53,LOW
CUST00739,4,7593.52,11,56,HIGH
CUST00740,8,5830.84,11,26,MEDIUM
CUST00741,4,8836.35,9,42,HIGH
CUST00742,13,139.01,6,35,LOW
CUST00743,16,5769.76,3,20,MEDIUM
CUST00744,4,6331.07,14,29,MEDIUM
CUST00745,6,739.04,21,50,LOW
CUST00746,11,8240.86,4,52,HIGH
CUST00747,4,2003.27,20,47,LOW
CUST00748,15,6074.61,19,49,MEDIUM
CUST00749,15,7178.25,1,60,MEDIUM
CUST00750,4,1042.02,16,20,LOW
CUST00751,17,4837.63,20,28,MEDIUM
CUST00752,1,6247.75,13,52,MEDIUM
CUST00753,14,3291.04,17,37,MEDIUM
CUST00754,4,8392.25,22,58,HIGH
CUST00755,1,4987.54,20,43,MEDIUM
CUST00756,10,8191.54,2,49,HIGH
CUST00757,9,8073.01,21,38,HIGH
CUST00758,3,573.87,17,60,LOW
CUST00759,19,5568.81,19,18,MEDIUM
CUST00760,6,692.74,9,35,LOW
CUST00761,10,2668.57,7,63,MEDIUM
CUST00762,13,4888.76,9,39,MEDIUM
CUST00763,17,5553.05,4,24,MEDIUM
CUST00764,11,3894.81,10,23,MEDIUM
CUST00765,2,7175.63,16,49,MEDIUM
CUST00766,12,3349.46,6,41,MEDIUM
CUST00767,15,2543.12,16,41,MEDIUM
CUST00768,10,5198.43,4,52,MEDIUM
CUST00769,19,4770.08,7,22,MEDIUM
CUST00770,5,2967.51,16,24,MEDIUM
CUST00771,16,5051.41,3,46,MEDIUM
CUST00772,12,4810.64,17,49,MEDIUM
CUST00773,10,502.12,6,59,LOW
CUST00774,19,8303.87,2,28,HIGH
CUST00775,19,5907.32,3,25,MEDIUM
CUST00776,14,6028.81,15,69,MEDIUM
CUST00777,10,2003.32,20,62,LOW
CUST00778,19,4767.48,21,46,MEDIUM
CUST00779,18,627.05,7,58,LOW
CUST00780,10,2390.78,8,61,LOW
CUST00781,13,7330.27,5,41,MEDIUM
CUST00782,13,7232.42,17,25,MEDIUM
CUST00783,7,5860.96,23,50,MEDIUM
CUST00784,1,6991.86,11,21,MEDIUM
CUST00785,13,2026.96,21,37,LOW
CUST00786,8,5836.6,8,28,MEDIUM
CUST00787,11,2511.38,18,63,MEDIUM
CUST00788,5,7156.62,2,19,MEDIUM
CUST00789,3,9863.34,17,35,HIGH
CUST00790,11,3879.21,2,24,MEDIUM
CUST00791,10,2578.07,22,25,MEDIUM
CUST00792,18,4404.88,6,49,MEDIUM
CUST00793,2,8678.51,13,33,HIGH
CUST00794,5,741.28,13,57,LOW
CUST00795,13,3691.26,10,34,MEDIUM
CUST00796,9,4441.64,5,50,MEDIUM
CUST00797,14,1119.26,12,38,LOW
CUST00798,7,110.4,14,25,LOW
CUST00799,6,7248.02,23,63,MEDIUM
CUST00800,17,908.55,11,51,LOW
CUST00801,19,7986.58,3,21,HIGH
CUST00802,7,7957.7,1,29,HIGH
CUST00803,1,4990.02,2,32,MEDIUM
CUST00804,12,5919.76,20,69,MEDIUM
CUST00805,4,9907.84,8,50,HIGH
CUST00806,7,7368.51,17,32,MEDIUM
CUST00807,6,5406.51,1,42,MEDIUM
CUST00808,5,3330.49,7,52,MEDIUM
CUST00809,12,2555.68,14,18,MEDIUM
CUST00810,18,6063.94,21,61,MEDIUM
CUST00811,12,6973.38,20,66,MEDIUM
CUST00812,15,5444.85,5,57,MEDIUM
CUST00813,1,4115.7,21,55,MEDIUM
CUST00814,2,8067.43,1,59,HIGH
CUST00815,10,4663.86,14,50,MEDIUM
CUST00816,14,9665.14,10,33,HIGH
CUST00817,17,9495.31,9,31,HIGH
CUST00818,18,5985.88,8,35,MEDIUM
CUST00819,15,3833.96,4,29,MEDIUM
CUST00820,11,3587.04,22,57,MEDIUM
CUST00821,5,953.42,11,64,LOW
CUST00822,19,7454.57,6,36,MEDIUM
CUST00823,15,4440.3,15,69,MEDIUM
CUST00824,16,6741.88,1,39,MEDIUM
CUST00825,3,5538.88,13,23,MEDIUM
CUST00826,6,7877.98,15,38,HIGH
CUST00827,1,5814.94,6,25,MEDIUM
CUST00828,9,7127.45,10,54,MEDIUM
CUST00829,6,1708.9,8,24,LOW
CUST00830,1,4736.7,20,21,MEDIUM
CUST00831,18,2287.84,11,22,LOW
CUST00832,9,2658.22,13,47,MEDIUM
CUST00833,9,9784.02,10,68,HIGH
CUST00834,5,9483.87,9,34,HIGH
CUST00835,17,6137.27,19,49,MEDIUM
CUST00836,15,9602.23,17,38,HIGH
CUST00837,3,5908.69,9,30,MEDIUM
CUST00838,4,7518.28,12,58,HIGH
CUST00839,18,8062.91,3,51,HIGH
CUST00840,10,3916.58,14,36,MEDIUM
CUST00841,15,1660.47,3,27,LOW
CUST00842,7,3719.65,15,18,MEDIUM
CUST00843,14,4575.84,3,46,MEDIUM
CUST00844,8,2902.57,12,58,MEDIUM
CUST00845,8,5156.85,2,22,MEDIUM
CUST00846,8,1310.77,19,44,LOW
CUST00847,1,7526.12,5,35,HIGH
CUST00848,19,8723.27,16,42,HIGH
CUST00849,16,9831.89,6,47,HIGH
CUST00850,18,2292.61,3,67,LOW
CUST00851,2,4949.01,11,41,MEDIUM
CUST00852,14,9368.19,11,57,HIGH
CUST00853,4,3848.47,16,31,MEDIUM
CUST00854,2,8593.39,23,47,HIGH
CUST00855,8,6305.29,7,64,MEDIUM
CUST00856,13,7124.67,19,68,MEDIUM
CUST00857,8,3580.49,20,22,MEDIUM
CUST00858,12,5700.68,4,35,MEDIUM
CUST00859,17,8619.4,14,63,HIGH
CUST00860,15,6479.63,4,44,MEDIUM
CUST00861,19,913.05,15,47,LOW
CUST00862,14,4062.35,14,54,MEDIUM
CUST00863,13,4542.87,2,49,MEDIUM
CUST00864,15,4506.36,15,61,MEDIUM
CUST00865,4,2545.89,20,61,MEDIUM
CUST00866,10,7703.06,10,69,HIGH
CUST00867,5,1442.28,5,58,LOW
CUST00868,16,4228.03,17,32,MEDIUM
CUST00869,10,1526.54,10,23,LOW
CUST00870,14,5199.73,19,45,MEDIUM
CUST00871,2,3252.29,21,31,MEDIUM
CUST00872,17,4488.82,4,22,MEDIUM
CUST00873,13,7635.32,4,58,HIGH
CUST00874,13,5475.34,1,58,MEDIUM
CUST00875,9,6616.28,2,60,MEDIUM
CUST00876,14,7535.59,12,50,HIGH
CUST00877,16,9416.06,6,69,HIGH
CUST00878,12,2466.22,2,31,LOW
CUST00879,18,5186.78,1,25,MEDIUM
CUST00880,17,114.86,2,24,LOW
CUST00881,8,1756.81,11,27,LOW
CUST00882,8,6471.38,15,62,MEDIUM
CUST00883,12,6883.83,9,58,MEDIUM
CUST00884,1,5963.46,23,46,MEDIUM
CUST00885,8,3199.77,22,40,MEDIUM
CUST00886,14,4433.55,23,65,MEDIUM
CUST00887,11,9677.55,2,62,HIGH
CUST00888,16,7680.03,4,31,HIGH
CUST00889,19,8496.48,23,21,HIGH
CUST00890,7,3210.48,13,62,MEDIUM
CUST00891,14,7019.27,2,45,MEDIUM
CUST00892,14,8385.53,8,48,HIGH
CUST00893,8,8859.91,18,36,HIGH
CUST00894,4,2588.56,1,40,MEDIUM
CUST00895,17,7196.02,4,64,MEDIUM
CUST00896,15,5915.21,22,41,MEDIUM
CUST00897,5,2871.37,20,37,MEDIUM
CUST00898,5,3595.06,22,29,MEDIUM
CUST00899,10,8259.73,21,41,HIGH
CUST00900,10,2638.44,22,59,MEDIUM
CUST00901,10,2876.53,15,57,MEDIUM
CUST00902,17,3492.58,5,53,MEDIUM
CUST00903,4,1987.09,2,61,LOW
CUST00904,11,5306.84,19,24,MEDIUM
CUST00905,8,297.56,6,23,LOW
CUST00906,14,9328.72,21,42,HIGH
CUST00907,18,5284.71,22,56,MEDIUM
CUST00908,12,7242.98,6,45,MEDIUM
CUST00909,18,3278.86,4,51,MEDIUM
CUST00910,16,8948.01,3,39,HIGH
CUST00911,6,9796.29,12,49,HIGH
CUST00912,19,3186.99,11,40,MEDIUM
CUST00913,17,2828.28,16,41,MEDIUM
CUST00914,15,9082.75,18,40,HIGH
CUST00915,2,3458.02,12,40,MEDIUM
CUST00916,12,8932.43,21,48,HIGH
CUST00917,4,5095.76,7,25,MEDIUM
CUST00918,8,5803.85,18,20,MEDIUM
CUST00919,8,5201.87,8,39,MEDIUM
CUST00920,15,9320.71,22,35,HIGH
CUST00921,4,1081.56,10,43,LOW
CUST00922,3,6091.06,4,36,MEDIUM
CUST00923,14,5462.62,7,60,MEDIUM
CUST00924,3,7470.08,12,20,MEDIUM
CUST00925,13,7884.41,23,55,HIGH
CUST00926,17,5011.11,10,39,MEDIUM
CUST00927,2,3328.22,6,69,MEDIUM
CUST00928,18,3732.19,16,27,MEDIUM
CUST00929,18,5725.75,9,52,MEDIUM
CUST00930,14,3049.25,5,55,MEDIUM
CUST00931,5,3586.57,23,48,MEDIUM
CUST00932,6,1925.93,22,23,LOW
CUST00933,16,7899.22,2,28,HIGH
CUST00934,19,1649.04,19,26,LOW
CUST00935,10,3639.2,13,27,MEDIUM
CUST00936,17,235.38,2,55,LOW
CUST00937,9,2868.53,17,21,MEDIUM
CUST00938,3,5746.26,2,50,MEDIUM
CUST00939,1,4524.9,14,68,MEDIUM
CUST00940,8,3660.27,22,20,MEDIUM
CUST00941,16,9671.51,7,57,HIGH
CUST00942,10,7845.41,11,60,HIGH
CUST00943,14,6160.84,17,26,MEDIUM
CUST00944,5,9119.82,19,24,HIGH
CUST00945,12,3922.91,13,69,MEDIUM
CUST00946,8,4724.4,3,34,MEDIUM
CUST00947,15,3950.96,18,31,MEDIUM
CUST00948,16,7589.23,1,43,HIGH
CUST00949,4,1767.57,21,24,LOW
CUST00950,1,5819.33,8,25,MEDIUM
CUST00951,2,5983.07,17,47,MEDIUM
CUST00952,14,7519.86,12,66,HIGH
CUST00953,15,257.82,6,37,LOW
CUST00954,5,6602.19,2,58,MEDIUM
CUST00955,14,6281.98,6,41,MEDIUM
CUST00956,16,6184.09,8,47,MEDIUM
CUST00957,12,6138.65,11,34,MEDIUM
CUST00958,5,533.98,6,23,LOW
CUST00959,1,3617.59,1,61,MEDIUM
CUST00960,7,4930.98,16,57,MEDIUM
CUST00961,8,4117.41,23,45,MEDIUM
CUST00962,6,9389.1,11,36,HIGH
CUST00963,17,8124.44,2,28,HIGH
CUST00964,4,447.88,8,29,LOW
CUST00965,3,6186.09,7,19,MEDIUM
CUST00966,19,5220.23,19,59,MEDIUM
CUST00967,14,4152.57,8,50,MEDIUM
CUST00968,9,7998.04,22,51,HIGH
CUST00969,10,2875.05,20,28,MEDIUM
CUST00970,9,3306.36,8,28,MEDIUM
CUST00971,2,3534.56,4,38,MEDIUM
CUST00972,8,4158.74,2,38,MEDIUM
CUST00973,19,8246.42,22,42,HIGH
CUST00974,13,8952.83,6,43,HIGH
CUST00975,1,954.4,19,18,LOW
CUST00976,10,253.58,21,29,LOW
CUST00977,4,9182.72,14,55,HIGH
CUST00978,12,535.46,3,21,LOW
CUST00979,5,9696.86,5,43,HIGH
CUST00980,4,7262.17,15,63,MEDIUM
CUST00981,13,6969,13,50,MEDIUM
CUST00982,5,8853.88,19,68,HIGH
CUST00983,18,9143.07,1,42,HIGH
CUST00984,4,7518.72,21,59,HIGH
CUST00985,4,6580.39,15,66,MEDIUM
CUST00986,6,9126.35,16,44,HIGH
CUST00987,5,1165.51,13,33,LOW
CUST00988,19,3440.8,19,21,MEDIUM
CUST00989,4,8995.39,14,38,HIGH
CUST00990,11,3939.67,6,50,MEDIUM
CUST00991,8,3311.34,23,18,MEDIUM
CUST00992,6,7648.02,17,41,HIGH
CUST00993,5,222.45,12,49,LOW
CUST00994,18,8079.47,16,65,HIGH
CUST00995,18,2829.97,9,67,MEDIUM
CUST00996,13,3160.85,11,26,MEDIUM
CUST00997,3,9480.85,4,29,HIGH
CUST00998,12,2281.94,10,54,LOW
CUST00999,17,2318.15,22,35,LOW
CUST01000,13,7873.4,23,33,HIGH
CUST01001,18,5661.76,22,46,MEDIUM
CUST01002,10,7878.63,19,39,HIGH
CUST01003,19,5334.7,9,31,MEDIUM
CUST01004,4,9019.41,3,55,HIGH
CUST01005,7,9902.34,3,48,HIGH
CUST01006,6,9550.12,13,26,HIGH
CUST01007,13,7830.13,10,19,HIGH
CUST01008,8,4023.5,21,33,MEDIUM
CUST01009,3,2126.52,1,52,LOW
CUST01010,6,7260.71,23,63,MEDIUM
CUST01011,9,4771,10,36,MEDIUM
CUST01012,4,4734.91,18,36,MEDIUM
CUST01013,12,8535.57,12,21,HIGH
CUST01014,14,8381.25,13,30,HIGH
CUST01015,2,8922.68,8,54,HIGH
CUST01016,4,2814.96,4,69,MEDIUM
CUST01017,15,4902.47,9,66,MEDIUM
CUST01018,8,8666.22,9,40,HIGH
CUST01019,1,770.47,18,19,LOW
CUST01020,3,8719.96,8,64,HIGH
CUST01021,15,5389.45,9,20,MEDIUM
CUST01022,10,2158.6,17,58,LOW
CUST01023,1,9905.82,11,62,HIGH
CUST01024,19,8723.98,7,30,HIGH
CUST01025,5,2222.86,5,43,LOW
CUST01026,1,7808,10,48,HIGH
CUST01027,19,553.39,18,22,LOW
CUST01028,12,8938.14,20,68,HIGH
CUST01029,4,934.02,19,38,LOW
CUST01030,3,2259.83,20,31,LOW
CUST01031,5,4008.57,23,56,MEDIUM
CUST01032,8,4431.24,14,51,MEDIUM
CUST01033,10,8146.85,3,42,HIGH
CUST01034,14,9335.74,18,56,HIGH
CUST01035,15,3115.97,17,35,MEDIUM
CUST01036,8,3323.72,5,29,MEDIUM
CUST01037,5,2649.11,21,48,MEDIUM
CUST01038,13,4640.16,20,59,MEDIUM
CUST01039,17,8724.12,1,20,HIGH
CUST01040,3,6637.6,12,33,MEDIUM
CUST01041,14,1457.28,8,62,LOW
CUST01042,10,5400.98,12,59,MEDIUM
CUST01043,3,1109.41,5,56,LOW
CUST01044,13,8093.77,6,67,HIGH
CUST01045,16,1037.43,21,47,LOW
CUST01046,14,1057.26,18,39,LOW
CUST01047,15,7137.85,18,50,MEDIUM
CUST01048,1,2286.3,9,45,LOW
CUST01049,2,9012.01,2,31,HIGH
CUST01050,6,7195.69,18,31,MEDIUM
CUST01051,9,5841.45,10,56,MEDIUM
CUST01052,9,1623.73,1,39,LOW
CUST01053,16,9569.07,2,37,HIGH
CUST01054,9,5986.73,3,23,MEDIUM
CUST01055,5,5841.17,3,51,MEDIUM
CUST01056,2,142.27,16,50,LOW
CUST01057,11,6292.05,4,31,MEDIUM
CUST01058,1,3211.45,3,34,MEDIUM
CUST01059,19,5124.32,17,59,MEDIUM
CUST01060,2,3569.33,14,43,MEDIUM
CUST01061,3,7140.56,23,42,MEDIUM
CUST01062,7,2719.76,22,19,MEDIUM
CUST01063,19,3617.58,21,22,MEDIUM
CUST01064,11,7350.88,4,18,MEDIUM
CUST01065,9,8819.25,18,63,HIGH
CUST01066,17,6245.29,11,55,MEDIUM
CUST01067,9,4361.82,15,52,MEDIUM
CUST01068,12,2864.82,23,52,MEDIUM
CUST01069,1,3824.31,8,27,MEDIUM
CUST01070,16,3056.44,12,67,MEDIUM
CUST01071,12,6579.41,9,21,MEDIUM
CUST01072,13,7046.3,15,49,MEDIUM
CUST01073,5,4572.86,9,66,MEDIUM
CUST01074,16,4225.7,2,53,MEDIUM
CUST01075,4,1350.97,21,28,LOW
CUST01076,10,3198.89,4,19,MEDIUM
CUST01077,9,6417.1,6,56,MEDIUM
CUST01078,19,6308.59,12,28,MEDIUM
CUST01079,7,4988.11,8,69,MEDIUM
CUST01080,18,1048.76,12,38,LOW
CUST01081,7,4691.26,12,68,MEDIUM
CUST01082,13,9802.24,4,63,HIGH
CUST01083,2,8537.27,7,43,HIGH
CUST01084,6,7308.08,9,36,MEDIUM
CUST01085,11,2207.08,17,57,LOW
CUST01086,18,1693.91,15,61,LOW
CUST01087,15,3791.57,16,50,MEDIUM
CUST01088,5,8205.8,14,44,HIGH
CUST01089,4,1458.54,22,47,LOW
CUST01090,19,7364.99,9,66,MEDIUM
CUST01091,10,7028.02,12,46,MEDIUM
CUST01092,12,7194.2,8,27,MEDIUM
CUST01093,5,8162.6,12,51,HIGH
CUST01094,19,7151.9,1,38,MEDIUM
CUST01095,13,9818.6,11,36,HIGH
CUST01096,1,9079.99,17,23,HIGH
CUST01097,11,7574.82,7,27,HIGH
CUST01098,3,6170.54,5,65,MEDIUM
CUST01099,10,2323.84,6,49,LOW
CUST01100,12,9192.04,17,53,HIGH
CUST01101,7,4167.29,6,53,MEDIUM
CUST01102,15,7376.36,14,31,MEDIUM
CUST01103,2,3045.76,6,37,MEDIUM
CUST01104,15,6537.8,19,46,MEDIUM
CUST01105,3,6103.74,3,22,MEDIUM
CUST01106,12,8057.4,13,50,HIGH
CUST01107,17,790.04,5,27,LOW
CUST01108,7,1571.03,2,41,LOW
CUST01109,4,679.18,1,26,LOW
CUST01110,8,8946.29,1,30,HIGH
CUST01111,8,4943.52,16,43,MEDIUM
CUST01112,6,2600.9,19,29,MEDIUM
CUST01113,10,3020.64,8,54,MEDIUM
CUST01114,15,2719.85,5,69,MEDIUM
CUST01115,3,3466.73,14,62,MEDIUM
CUST01116,8,8001.19,11,53,HIGH
CUST01117,13,1804.67,4,34,LOW
CUST01118,8,3201.66,20,20,MEDIUM
CUST01119,13,506.18,17,54,LOW
CUST01120,8,6678.66,9,59,MEDIUM
CUST01121,10,6462.92,17,27,MEDIUM
CUST01122,18,507.47,18,33,LOW
CUST01123,12,7777.27,19,56,HIGH
CUST01124,18,9424.05,18,62,HIGH
CUST01125,16,6329.05,11,61,MEDIUM
CUST01126,2,6338.83,12,31,MEDIUM
CUST01127,8,933.81,15,55,LOW
CUST01128,3,2822.54,22,65,MEDIUM
CUST01129,6,2179.34,7,36,LOW
CUST01130,8,914.56,19,33,LOW
CUST01131,11,4370.75,19,69,MEDIUM
CUST01132,15,7227.14,15,46,MEDIUM
CUST01133,14,2629.15,22,49,MEDIUM
CUST01134,13,8868.37,16,23,HIGH
CUST01135,11,3440.7,6,67,MEDIUM
CUST01136,11,480.36,20,19,LOW
CUST01137,17,3267.59,11,25,MEDIUM
CUST01138,12,8435.15,9,20,HIGH
CUST01139,13,5963.36,7,18,MEDIUM
CUST01140,10,9518.54,4,60,HIGH
CUST01141,8,5882.47,12,28,MEDIUM
CUST01142,9,6326.74,10,32,MEDIUM
CUST01143,2,9767.88,10,32,HIGH
CUST01144,3,4566.8,2,61,MEDIUM
CUST01145,12,9839.17,5,22,HIGH
CUST01146,4,104.85,13,46,LOW
CUST01147,3,8054.13,3,19,HIGH
CUST01148,2,1816.36,17,58,LOW
CUST01149,11,4074.68,20,21,MEDIUM
CUST01150,9,4699.1,18,35,MEDIUM
CUST01151,6,3522.15,19,62,MEDIUM
CUST01152,9,4596.48,11,51,MEDIUM
CUST01153,15,7111.25,1,41,MEDIUM
CUST01154,18,655.04,14,44,LOW
CUST01155,10,9320.93,8,67,HIGH
CUST01156,18,8762.3,9,69,HIGH
CUST01157,17,7766.43,8,39,HIGH
CUST01158,15,1723.95,10,22,LOW
CUST01159,4,1928.68,20,34,LOW
CUST01160,6,474.32,10,54,LOW
CUST01161,10,6919.85,23,59,MEDIUM
CUST01162,11,5104.15,2,27,MEDIUM
CUST01163,18,795.79,2,35,LOW
CUST01164,4,2750.5,5,31,MEDIUM
CUST01165,6,9219.52,6,22,HIGH
CUST01166,6,7542.39,3,46,HIGH
CUST01167,7,5770.93,4,36,MEDIUM
CUST01168,8,3742.29,16,54,MEDIUM
CUST01169,10,1017.12,11,33,LOW
CUST01170,6,5079.65,11,55,MEDIUM
CUST01171,16,5251.58,1,38,MEDIUM
CUST01172,2,7978.42,12,56,HIGH
CUST01173,18,3512.29,1,56,MEDIUM
CUST01174,11,8258.95,16,49,HIGH
CUST01175,14,9066.87,2,50,HIGH
CUST01176,11,4113.55,1,47,MEDIUM
CUST01177,18,9595.73,16,26,HIGH
CUST01178,13,2334.26,23,58,LOW
CUST01179,2,3422.63,9,53,MEDIUM
CUST01180,11,2353.68,23,57,LOW
CUST01181,1,7007.52,6,25,MEDIUM
CUST01182,4,404.98,20,20,LOW
CUST01183,19,861.37,23,37,LOW
CUST01184,3,7920.81,7,45,HIGH
CUST01185,8,4893.98,18,49,MEDIUM
CUST01186,6,2454.92,14,27,LOW
CUST01187,19,9793.06,4,69,HIGH
CUST01188,6,9475.57,21,30,HIGH
CUST01189,5,3613.2,15,49,MEDIUM
CUST01190,1,679.23,7,34,LOW
CUST01191,17,5534.41,4,64,MEDIUM
CUST01192,10,155.1,8,19,LOW
CUST01193,18,5271.83,14,41,MEDIUM
CUST01194,17,4365.44,2,67,MEDIUM
CUST01195,1,5956.5,1,42,MEDIUM
CUST01196,5,6377.04,21,28,MEDIUM
CUST01197,16,9577.3,16,41,HIGH
CUST01198,3,4409.15,14,41,MEDIUM
CUST01199,14,7587.93,7,47,HIGH
CUST01200,17,8879.86,8,69,HIGH
CUST01201,9,1515.13,2,48,LOW
CUST01202,19,7922.67,5,63,HIGH
CUST01203,4,3169.16,5,65,MEDIUM
CUST01204,17,4906.83,3,52,MEDIUM
CUST01205,3,3895.11,7,45,MEDIUM
CUST01206,16,618.25,21,29,LOW
CUST01207,3,8749.58,17,29,HIGH
CUST01208,15,9872.88,11,44,HIGH
CUST01209,9,8193.48,19,30,HIGH
CUST01210,2,4878.29,12,36,MEDIUM
CUST01211,12,8064.07,23,58,HIGH
CUST01212,2,6813.75,4,48,MEDIUM
CUST01213,8,8975.2,14,37,HIGH
CUST01214,5,8244.54,3,52,HIGH
CUST01215,7,8173.46,5,30,HIGH
CUST01216,8,6266.31,10,40,MEDIUM
CUST01217,8,3222.69,13,43,MEDIUM
CUST01218,8,4457.06,10,35,MEDIUM
CUST01219,10,8866.06,20,26,HIGH
CUST01220,18,7846.11,11,33,HIGH
CUST01221,18,1680.54,9,50,LOW
CUST01222,6,4921.22,18,51,MEDIUM
CUST01223,2,7341.07,18,44,MEDIUM
CUST01224,15,7858.86,18,32,HIGH
CUST01225,6,7560.08,14,51,HIGH
CUST01226,6,7145.09,10,34,MEDIUM
CUST01227,19,631.1,16,30,LOW
